(1048, 50629, 38257, 3500)
(1215, 50861, 38213, 3500)
(1387, 51101, 38168, 3500)
(2063, 52041, 37990, 3500)
(2234, 52278, 37945, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2304, 52376, 37927, 3500)
(2100, 52544, 38042, 3500)
(1889, 52719, 38163, 3500)
(1675, 52897, 38284, 3500)
(1468, 53069, 38402, 3500)
(1258, 53242, 38521, 3500)
(1044, 53419, 38643, 3500)
(833, 53595, 38763, 3500)
(414, 53942, 39002, 3500)
(204, 54116, 39121, 3500)
(65526, 54293, 39243, 3500)
(65314, 54469, 39363, 3500)
(65107, 54641, 39481, 3500)
(64897, 54814, 39600, 3500)
(64683, 54992, 39722, 3500)
(64472, 55167, 39842, 3500)
(64266, 55337, 39959, 3500)
(64051, 55516, 40082, 3500)
(63843, 55688, 40200, 3500)
(63632, 55864, 40320, 3500)
(63424, 56035, 40438, 3500)
(63208, 56214, 40561, 3500)
(62999, 56388, 40680, 3500)
(62789, 56562, 40800, 3500)
(62580, 56736, 40919, 3500)
(62370, 56909, 41038, 3500)
(62161, 57083, 41157, 3500)
(61949, 57258, 41278, 3500)
(61740, 57432, 41397, 3500)
(61528, 57608, 41517, 3500)
(61319, 57781, 41636, 3500)
(61107, 57957, 41757, 3500)
(60898, 58130, 41876, 3500)
(60684, 58308, 41998, 3500)
(60474, 58481, 42117, 3500)
(60263, 58657, 42237, 3500)
(60055, 58829, 42355, 3500)
(59846, 59002, 42475, 3500)
(59636, 59176, 42594, 3500)
(59423, 59353, 42715, 3500)
(59211, 59529, 42836, 3500)
(59002, 59702, 42955, 3500)
(58792, 59876, 43074, 3500)
(58578, 60053, 43196, 3500)
(58373, 60224, 43313, 3500)
(58161, 60399, 43433, 3500)
(57950, 60574, 43553, 3500)
(57740, 60748, 43673, 3500)
(57531, 60922, 43792, 3500)
(57321, 61096, 43911, 3500)
(57112, 61269, 44030, 3500)
(56896, 61448, 44153, 3500)
(56686, 61622, 44272, 3500)
(56479, 61794, 44390, 3500)
(56267, 61969, 44511, 3500)
(56054, 62146, 44632, 3500)
(55844, 62320, 44752, 3500)
(55635, 62494, 44871, 3500)
(55427, 62666, 44989, 3500)
(55218, 62840, 45108, 3500)
(55002, 63019, 45231, 3500)
(54795, 63190, 45349, 3500)
(54585, 63364, 45468, 3500)
(54369, 63543, 45591, 3500)
(54160, 63717, 45710, 3500)
(53952, 63889, 45828, 3500)
(53743, 64062, 45947, 3500)
(53527, 64241, 46070, 3500)
(53318, 64415, 46189, 3500)
(53110, 64587, 46307, 3500)
(52901, 64761, 46426, 3500)
(52687, 64938, 46548, 3500)
(52473, 65115, 46670, 3500)
(52266, 65287, 46788, 3500)
(52058, 65459, 46906, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(51968, 65535, 46958, 3500)
(52173, 65364, 46841, 3500)
(52386, 65187, 46719, 3500)
(52594, 65015, 46601, 3500)
(52803, 64841, 46482, 3500)
(53013, 64668, 46363, 3500)
(53440, 64313, 46119, 3500)
(53648, 64141, 46001, 3500)
(53861, 63964, 45880, 3500)
(54067, 63794, 45763, 3500)
(54280, 63617, 45641, 3500)
(54490, 63443, 45522, 3500)
(54702, 63268, 45402, 3500)
(54911, 63094, 45283, 3500)
(55118, 62922, 45165, 3500)
(55328, 62748, 45045, 3500)
(55544, 62569, 44923, 3500)
(55751, 62397, 44805, 3500)
(55963, 62222, 44684, 3500)
(56174, 62046, 44564, 3500)
(56388, 61869, 44442, 3500)
(56600, 61694, 44322, 3500)
(56807, 61522, 44204, 3500)
(57019, 61346, 44083, 3500)
(57228, 61173, 43964, 3500)
(57438, 60999, 43845, 3500)
(57651, 60822, 43723, 3500)
(57861, 60648, 43604, 3500)
(58070, 60474, 43485, 3500)
(58278, 60302, 43367, 3500)
(58494, 60124, 43244, 3500)
(58699, 59953, 43127, 3500)
(58915, 59774, 43004, 3500)
(59122, 59602, 42886, 3500)
(59332, 59429, 42767, 3500)
(59539, 59257, 42649, 3500)
(59757, 59076, 42525, 3500)
(59964, 58904, 42407, 3500)
(60176, 58729, 42287, 3500)
(60383, 58557, 42169, 3500)
(61018, 58030, 41807, 3500)
(61226, 57858, 41689, 3500)
(61435, 57685, 41570, 3500)
(61651, 57506, 41447, 3500)
(61858, 57334, 41329, 3500)
(62070, 57158, 41209, 3500)
(62277, 56986, 41091, 3500)
(62491, 56809, 40969, 3500)
(62701, 56636, 40850, 3500)
(62912, 56460, 40730, 3500)
(63120, 56288, 40612, 3500)
(63333, 56111, 40490, 3500)
(63541, 55939, 40372, 3500)
(63754, 55762, 40250, 3500)
(63962, 55590, 40132, 3500)
(64169, 55418, 40014, 3500)
(64383, 55241, 39893, 3500)
(64594, 55065, 39772, 3500)
(64806, 54890, 39652, 3500)
(65013, 54718, 39534, 3500)
(65229, 54539, 39411, 3500)
(65437, 54367, 39293, 3500)
(115, 54190, 39172, 3500)
(323, 54018, 39054, 3500)
(539, 53839, 38931, 3500)
(746, 53667, 38813, 3500)
(953, 53495, 38695, 3500)
(1169, 53316, 38572, 3500)
(1590, 52967, 38332, 3500)
(1802, 52791, 38212, 3500)
(2223, 52901, 38324, 3500)
(2333, 53046, 38443, 3500)
(2443, 53191, 38561, 3500)
(2553, 53335, 38679, 3500)
(2660, 53477, 38795, 3500)
(2772, 53625, 38915, 3500)
(2880, 53767, 39031, 3500)
(2990, 53913, 39150, 3500)
(3098, 54054, 39266, 3500)
(3207, 54198, 39383, 3500)
(3317, 54344, 39503, 3500)
(3425, 54486, 39618, 3500)
(3535, 54630, 39737, 3500)
(3646, 54776, 39856, 3500)
(3754, 54920, 39973, 3500)
(3863, 55063, 40090, 3500)
(3970, 55205, 40206, 3500)
(4081, 55351, 40325, 3500)
(4191, 55495, 40443, 3500)
(4298, 55637, 40559, 3500)
(4408, 55782, 40677, 3500)
(4517, 55925, 40794, 3500)
(4628, 56071, 40914, 3500)
(4736, 56214, 41031, 3500)
(4845, 56358, 41148, 3500)
(4955, 56502, 41266, 3500)
(5061, 56643, 41381, 3500)
(5172, 56789, 41500, 3500)
(5282, 56933, 41618, 3500)
(5392, 57080, 41737, 3500)
(5501, 57223, 41854, 3500)
(5608, 57363, 41969, 3500)
(5717, 57508, 42087, 3500)
(5828, 57654, 42207, 3500)
(5937, 57797, 42324, 3500)
(6047, 57942, 42442, 3500)
(6153, 58082, 42556, 3500)
(6263, 58227, 42675, 3500)
(6372, 58371, 42793, 3500)
(6482, 58516, 42911, 3500)
(6592, 58661, 43029, 3500)
(6702, 58805, 43147, 3500)
(6809, 58947, 43263, 3500)
(6919, 59092, 43381, 3500)
(7029, 59237, 43500, 3500)
(7138, 59381, 43618, 3500)
(7248, 59526, 43736, 3500)
(7355, 59666, 43851, 3500)
(7464, 59811, 43969, 3500)
(7574, 59956, 44087, 3500)
(7685, 60102, 44206, 3500)
(7792, 60243, 44322, 3500)
(7901, 60387, 44439, 3500)
(8012, 60533, 44558, 3500)
(8118, 60673, 44673, 3500)
(8229, 60819, 44792, 3500)
(8338, 60962, 44909, 3500)
(8448, 61107, 45028, 3500)
(8558, 61253, 45147, 3500)
(8665, 61394, 45262, 3500)
(8776, 61540, 45381, 3500)
(8885, 61684, 45499, 3500)
(8992, 61825, 45614, 3500)
(9103, 61971, 45733, 3500)
(9212, 62115, 45851, 3500)
(9322, 62260, 45970, 3500)
(9432, 62405, 46088, 3500)
(9538, 62545, 46202, 3500)
(9648, 62690, 46321, 3500)
(9976, 63122, 46674, 3500)
(10086, 63267, 46792, 3500)
(9930, 63041, 46837, 3500)
(9654, 62657, 46762, 3500)
(9383, 62280, 46688, 3500)
(9108, 61895, 46613, 3500)
(8832, 61511, 46538, 3500)
(8561, 61134, 46465, 3500)
(8286, 60749, 46390, 3500)
(7734, 59980, 46240, 3500)
(7463, 59604, 46166, 3500)
(7188, 59219, 46091, 3500)
(6912, 58835, 46016, 3500)
(6633, 58446, 45940, 3500)
(6365, 58073, 45867, 3500)
(6090, 57689, 45792, 3500)
(5811, 57300, 45717, 3500)
(5543, 56927, 45644, 3500)
(5265, 56539, 45568, 3500)
(4989, 56155, 45493, 3500)
(4716, 55774, 45419, 3500)
(4443, 55393, 45344, 3500)
(4170, 55013, 45270, 3500)
(3891, 54624, 45194, 3500)
(3615, 54240, 45119, 3500)
(3345, 53863, 45046, 3500)
(3072, 53482, 44971, 3500)
(2790, 53090, 44895, 3500)
(2517, 52709, 44820, 3500)
(2241, 52325, 44745, 3500)
(1971, 51948, 44672, 3500)
(1692, 51560, 44596, 3500)
(1419, 51179, 44522, 3500)
(1149, 50802, 44448, 3500)
(876, 50422, 44374, 3500)
(594, 50030, 44297, 3500)
(321, 49649, 44223, 3500)
(51, 49272, 44150, 3500)
(65313, 48891, 44075, 3500)
(65034, 48503, 43999, 3500)
(64761, 48122, 43925, 3500)
(64491, 47746, 43852, 3500)
(64215, 47361, 43777, 3500)
(63936, 46973, 43701, 3500)
(63663, 46592, 43626, 3500)
(63393, 46215, 43553, 3500)
(63114, 45827, 43477, 3500)
(62844, 45450, 43404, 3500)
(62562, 45058, 43327, 3500)
(62289, 44677, 43253, 3500)
(62016, 44297, 43178, 3500)
(61738, 43908, 43103, 3500)
(61464, 43528, 43028, 3500)
(61191, 43147, 42954, 3500)
(60918, 42766, 42880, 3500)
(60648, 42389, 42806, 3500)
(60364, 41993, 42729, 3500)
(60093, 41617, 42655, 3500)
(59820, 41236, 42581, 3500)
(59547, 40855, 42507, 3500)
(59271, 40471, 42432, 3500)
(58998, 40090, 42357, 3500)
(58725, 39709, 42283, 3500)
(58452, 39329, 42209, 3500)
(58171, 38937, 42132, 3500)
(57895, 38552, 42057, 3500)
(57624, 38175, 41984, 3500)
(57351, 37795, 41909, 3500)
(57081, 37418, 41836, 3500)
(56800, 37026, 41759, 3500)
(56526, 36645, 41685, 3500)
(56253, 36264, 41611, 3500)
(55983, 35888, 41537, 3500)
(55702, 35495, 41461, 3500)
(55431, 35118, 41387, 3500)
(55158, 34738, 41313, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
(55040, 34573, 41281, 3500)
